row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action
183,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow Duration"", ""value"": 60614744.0, ""shap_value"": 0.014014692193444265, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 31293.0, ""shap_value"": 0.013458270194126385, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.012351583624526867, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.011463172268060406, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 12.0, ""shap_value"": 0.011119629043832333, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
184,BENIGN,BENIGN,0.976085345946386,"[{""feature"": ""Destination Port"", ""value"": 39844.0, ""shap_value"": 0.07121740618014274, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 46797.0, ""shap_value"": 0.03336245907425365, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.017655639409206288, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.016878524896308846, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.009743373329507038, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
185,PortScan,PortScan,0.9998431426720044,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06471129521531736, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 2.0, ""shap_value"": 0.043687520414346856, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2.0, ""shap_value"": 0.03985875891910617, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03424322198022693, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 3.333333333, ""shap_value"": 0.03218767102125503, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
186,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 56.0, ""shap_value"": 0.01970687868109053, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014332880212491546, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 112.0, ""shap_value"": 0.014131474357821272, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 46.4, ""shap_value"": 0.012899020168945743, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012807404279617374, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
187,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11601.0, ""shap_value"": 0.08097614445544422, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 5840.0, ""shap_value"": 0.05498972937017015, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.05036619015570686, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 2189.772933, ""shap_value"": 0.05012264875669871, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.04833060858394989, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
188,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 49554.0, ""shap_value"": 0.02639880535082587, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.019293707062716513, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 21.5, ""shap_value"": 0.012839922123520602, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 21.5, ""shap_value"": 0.012725327882797153, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 70.0, ""shap_value"": 0.012019134935312863, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
189,BENIGN,BENIGN,0.9666666666666668,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 5555.0, ""shap_value"": 0.02450377208212899, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.021010948398170182, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013953961224763986, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 37.0, ""shap_value"": 0.010809403041344012, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 8.6, ""shap_value"": 0.010682724200987792, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
190,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 162.0, ""shap_value"": 0.015673260490200392, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015410754482811057, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01490862771683311, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 81.0, ""shap_value"": 0.014438849479447527, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 52.2, ""shap_value"": 0.012198057973124742, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
191,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 120.0, ""shap_value"": 0.01932896149918861, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01558564805010235, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014677311412975697, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 120.0, ""shap_value"": 0.013488995726328818, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 55.0, ""shap_value"": 0.013292117852654287, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
192,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 31088.0, ""shap_value"": 0.015197105024069514, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 31357095.0, ""shap_value"": 0.011493656552819326, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 746.0, ""shap_value"": 0.011377838957282132, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.010827371993708541, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.010811096779860278, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
193,BENIGN,BENIGN,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015437170272581966, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 228.0, ""shap_value"": 0.015128630928351185, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014827156519314428, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 114.0, ""shap_value"": 0.014471677426486166, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 70.8, ""shap_value"": 0.01240648936567045, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
194,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 190.0, ""shap_value"": 0.0212790947837334, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01459994465576841, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013601631730039117, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 380.0, ""shap_value"": 0.013515576396314373, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012598307497740909, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
195,BENIGN,BENIGN,1.0,"[{""feature"": ""Avg Bwd Segment Size"", ""value"": 115.5, ""shap_value"": 0.01643023990927625, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 462.0, ""shap_value"": 0.015900887535289315, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 67.0, ""shap_value"": 0.01564514197592814, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 36.0, ""shap_value"": 0.01506323785099517, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 115.5, ""shap_value"": 0.014449138544368604, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
196,BENIGN,BENIGN,0.9406197634183936,"[{""feature"": ""Destination Port"", ""value"": 58274.0, ""shap_value"": 0.07380839275788761, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.01664012380354894, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015913823500292922, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 349.0, ""shap_value"": 0.011736143596177077, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.009978979996304692, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
197,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 3423.0, ""shap_value"": 0.018235504345142112, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 7497.0, ""shap_value"": 0.017921281660951537, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 3423.0, ""shap_value"": 0.017622378028271758, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 1295.0, ""shap_value"": 0.015883646836359573, ""effect"": ""supports predicted class""}, {""feature"": ""Total Backward Packets"", ""value"": 94.0, ""shap_value"": 0.014836935771565862, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
198,DoS Hulk,DoS Hulk,1.0,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 2845.835677, ""shap_value"": 0.06682622403471655, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7240.0, ""shap_value"": 0.056136864169125146, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1932.5, ""shap_value"": 0.05062267150304223, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1932.5, ""shap_value"": 0.04754309047743636, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.04542987166759546, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
199,BENIGN,BENIGN,0.996809059123787,"[{""feature"": ""Destination Port"", ""value"": 50008.0, ""shap_value"": 0.05798433002795198, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 65535.0, ""shap_value"": 0.03666228015122058, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.015426464571392557, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013619662878825238, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 487.0, ""shap_value"": 0.010223942212630437, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
200,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 46.0, ""shap_value"": 0.024627759863928986, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013544179941815853, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012950242205527757, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 92.0, ""shap_value"": 0.012562397272456565, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 37.6, ""shap_value"": 0.0119660926567491, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
201,BENIGN,BENIGN,0.9858859602920714,"[{""feature"": ""Destination Port"", ""value"": 50366.0, ""shap_value"": 0.05608429056509763, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.017656376698443523, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01695522555852179, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.01209788847091682, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 57.0, ""shap_value"": 0.011580802826815794, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
202,BENIGN,BENIGN,0.9933333333333332,"[{""feature"": ""Destination Port"", ""value"": 8080.0, ""shap_value"": 0.03305320728324099, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 28.0, ""shap_value"": 0.017612144935573573, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 8192.0, ""shap_value"": 0.015319044115248079, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.01368254104692497, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 4829991.0, ""shap_value"": 0.012306246161822177, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
203,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.01776059294358947, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 66.0, ""shap_value"": 0.014934384638352772, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 635.0, ""shap_value"": 0.011391150920225126, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 0.7926020113, ""shap_value"": 0.011187773922886904, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 517.0, ""shap_value"": 0.01110987448673768, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
204,BENIGN,BENIGN,1.0,"[{""feature"": ""Fwd Packet Length Max"", ""value"": 440.0, ""shap_value"": 0.012676441459857477, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 452.0, ""shap_value"": 0.012259539672125848, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 452.0, ""shap_value"": 0.011793106825221049, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 629.0, ""shap_value"": 0.01167479414176455, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 121.4444444, ""shap_value"": 0.01141581230426027, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
205,DDoS,DDoS,1.0,"[{""feature"": ""Bwd Packets/s"", ""value"": 0.0, ""shap_value"": 0.046379507626196526, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": 0.04531232262199126, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 256.0, ""shap_value"": 0.041589056136927455, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.03674879337157762, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Std"", ""value"": 4033052.003, ""shap_value"": 0.034640468537084954, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
206,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 53575.0, ""shap_value"": 0.03824745880067411, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014194610279878148, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.01385839409903582, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013591214296212914, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.010574787472796743, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
